0.1,-0.14
0.4,-0.12
0.7,-0.12
1,-0.12
1.3,-0.12
1.6,-0.12
1.9,-0.12
2.2,-0.12
2.5,-0.12
2.8,-0.12
3.1,-0.12
3.4,-0.12
3.7,-0.12
4,-0.12
4.3,-0.12
4.6,-0.12
4.9,-0.12
5.2,-0.12
5.5,-0.12
5.7,-0.12
6.1,-0.12
6.4,-0.12
6.7,-0.12
6.9,-0.12
7.2,-0.12
7.6,-0.12
7.8,-0.12
8.1,-0.12
8.4,-0.1
8.7,-0.1
9,-0.06
9.4,0.27
9.6,0.7
9.9,1.08
10.2,1.35
10.5,1.56
10.8,1.73
11.1,1.89
11.4,2.06
11.7,2.16
12,2.28
12.3,2.4
12.5,2.54
12.8,2.58
13.1,2.73
13.4,2.76
13.8,2.83
14,2.94
14.4,3
14.6,3.06
14.9,3.15
15.2,3.23
15.5,3.31
15.7,3.39
16,3.46
16.4,3.52
16.7,3.58
17,3.65
17.3,3.66
17.5,3.62
17.8,3.44
18.1,3.13
18.4,2.79
18.6,2.49
19,2.16
19.3,1.84
19.6,1.5
19.9,1.19
20.2,0.9
20.4,0.66
20.7,0.43
21,0.24
21.3,0.07
21.6,-0.01
21.9,-0.09
22.1,-0.12
22.5,-0.12
22.7,-0.12
23.1,-0.14
23.3,-0.12
23.6,-0.14
24,-0.14
24.2,-0.14
24.4,-0.14
24.8,-0.14
25.1,-0.14
25.4,-0.14
25.6,-0.14
25.9,-0.12
26.2,0.12
26.5,0.69
26.8,1.16
27.1,1.51
27.3,1.84
27.7,2.12
27.9,2.44
28.3,2.79
28.5,3.1
28.8,3.45
29.1,3.6
29.4,3.94
29.7,4.07
30,4.25
30.2,4.44
30.6,4.62
30.8,4.8
31.2,5
31.5,5.14
31.7,5.31
32,5.45
32.3,5.59
32.6,5.76
32.9,5.89
33.1,6.03
33.5,6.13
33.8,6.27
34,6.36
34.3,6.42
34.6,6.42
34.9,6.34
35.2,6.13
35.4,5.87
35.8,5.61
36,5.36
36.3,5.1
36.6,4.8
36.9,4.46
37.2,4.14
37.5,3.84
37.7,3.51
38.1,3.21
38.3,2.92
38.6,2.65
38.9,2.37
39.2,2.08
39.5,1.83
39.8,1.56
40,1.29
40.3,1.03
40.6,0.78
40.9,0.54
41.2,0.32
41.5,0.1
41.7,-0.04
42.1,-0.1
42.3,-0.12
42.6,-0.1
42.9,-0.03
43.2,0.23
43.4,0.42
43.7,0.57
44,0.68
44.3,0.82
44.6,1.08
44.9,1.36
45.1,1.74
45.4,1.94
45.8,2.16
46.1,2.43
46.3,2.67
46.6,2.94
46.8,3.21
47.1,3.51
47.4,3.81
47.7,4.05
48,4.33
48.3,4.59
48.6,4.88
48.8,5.14
49.1,5.4
49.4,5.68
49.7,5.96
50,6.22
50.3,6.46
50.5,6.72
50.8,6.96
51.1,7.2
51.4,7.44
51.7,7.59
52,7.71
52.2,7.75
52.5,7.8
52.8,7.8
53.1,7.82
53.4,7.79
53.7,7.79
53.9,7.71
54.2,7.59
54.5,7.46
54.8,7.32
55,7.18
55.4,7.02
55.6,6.88
55.9,6.72
56.2,6.53
56.5,6.33
56.7,6.11
57.1,5.91
57.4,5.64
57.6,5.42
57.9,5.13
58.2,4.86
58.4,4.61
58.8,4.37
58.9,4.14
59.3,3.99
59.6,3.93
59.9,3.88
60.1,3.87
60.4,3.67
60.7,3.67
60.9,3.46
61.3,3.45
61.5,3.51
61.8,3.58
62.1,3.62
62.4,3.66
62.6,3.71
62.9,3.79
63.2,3.94
63.4,4.05
63.8,4.2
64.1,4.37
64.3,4.51
64.6,4.74
64.9,4.93
65.1,5.14
65.4,5.42
65.7,5.64
66,5.91
66.3,6.21
66.6,6.5
66.8,6.79
67.1,7.13
67.4,7.46
67.6,7.82
67.9,8.19
68.3,8.51
68.5,8.87
68.8,9.21
69.1,9.54
69.3,9.9
69.6,10.19
69.9,10.46
70.1,10.79
70.4,11.05
70.7,11.36
71,11.63
71.3,11.89
71.6,12.06
71.8,12.26
72.1,12.48
72.4,12.68
72.6,12.91
72.9,13.04
73.2,13.04
73.4,13.02
73.8,13.04
74,13.04
74.3,13.04
74.6,13.04
74.9,13.04
75.1,13.04
75.4,13.02
75.7,13.04
75.9,13.04
76.3,13.04
76.5,13.04
76.8,13.02
77.1,13.04
77.4,13.02
77.6,13.04
77.9,13.02
78.2,13.04
78.4,13.04
78.8,13.02
79,13.02
79.2,13.04
79.3,13.04
