0.2,0.06
0.6,0.1
0.9,0.12
1.2,0.14
1.5,0.14
1.8,0.15
2.1,0.17
2.4,0.15
2.8,0.17
3,0.17
3.3,0.15
3.6,0.15
3.9,0.17
4.2,0.17
4.5,0.15
4.8,0.15
5.1,0.15
5.5,0.15
5.7,0.14
6,0.14
6.3,0.15
6.7,0.03
6.9,0.15
7.2,0.15
7.6,0.15
7.9,0.15
8.2,0.23
8.4,0.41
8.8,0.66
9.1,0.85
9.4,1.02
9.6,1.17
9.9,1.3
10.2,1.43
10.5,1.53
10.8,1.64
11.1,1.73
11.5,1.81
11.7,1.91
12.1,1.97
12.3,2.02
12.6,2.1
12.9,2.17
13.2,2.23
13.5,2.31
13.9,2.35
14.1,2.43
14.4,2.49
14.7,2.55
15,2.61
15.3,2.69
15.5,2.73
15.8,2.77
16.1,2.85
16.5,2.88
16.8,2.96
17.1,2.97
17.4,2.98
17.6,2.94
17.9,2.81
18.2,2.58
18.5,2.34
18.8,2.07
19.1,1.83
19.4,1.6
19.7,1.35
20,1.11
20.3,0.89
20.6,0.7
20.8,0.56
21.2,0.41
21.5,0.28
21.7,0.17
22,0.09
22.3,0.01
22.6,-0.04
22.9,-0.1
23.2,-0.1
23.5,-0.14
23.8,-0.12
24,-0.14
24.4,-0.14
24.6,-0.14
25,-0.12
25.2,0.03
25.6,0.45
25.8,0.87
26.1,1.2
26.5,1.46
26.7,1.7
27,1.95
27.3,2.23
27.6,2.5
27.9,2.76
28.1,2.96
28.5,3.15
28.7,3.31
29,3.5
29.3,3.65
29.6,3.81
29.9,3.94
30.2,4.08
30.4,4.21
30.8,4.35
31,4.47
31.3,4.59
31.6,4.71
31.9,4.82
32.2,4.92
32.5,5.04
32.7,5.13
33.1,5.22
33.3,5.33
33.7,5.4
34,5.47
34.2,5.54
34.6,5.52
34.8,5.5
35.1,5.37
35.4,5.16
35.6,4.93
35.9,4.71
36.3,4.5
36.5,4.28
36.9,4.02
37.1,3.73
37.4,3.45
37.7,3.17
37.9,2.94
38.3,2.7
38.5,2.46
38.8,2.17
39.1,2
39.4,1.7
39.7,1.56
40,1.33
40.3,1.13
40.5,0.92
40.8,0.72
41.2,0.56
41.4,0.43
41.7,0.43
42,0.53
42.3,0.72
42.5,0.89
42.9,0.97
43.2,1.02
43.4,1.09
43.7,1.26
44,1.51
44.3,1.74
44.6,1.97
44.8,2.15
45.1,2.34
45.4,2.54
45.7,2.75
46,2.98
46.3,3.19
46.6,3.42
46.8,3.65
47.1,3.85
47.4,4.07
47.7,4.29
47.9,4.51
48.3,4.74
48.6,4.96
48.8,5.19
49.1,5.42
49.4,5.61
49.7,5.83
50,6.06
50.3,6.22
50.5,6.43
50.8,6.63
51.2,6.81
51.4,6.99
51.7,7.14
52,7.23
52.2,7.28
52.5,7.29
52.8,7.28
53.1,7.28
53.3,7.26
53.7,7.21
53.9,7.14
54.2,7.04
54.5,6.88
54.8,6.78
55.1,6.62
55.4,6.48
55.7,6.36
55.9,6.18
56.2,5.99
56.5,5.8
56.7,5.59
57.1,5.4
57.4,5.21
57.6,5
57.9,4.77
58.2,4.58
58.4,4.47
58.8,4.41
59.1,4.37
59.3,4.29
59.6,4.18
59.9,4.07
60.1,3.96
60.4,3.96
60.7,4
60.9,4.07
61.3,4.08
61.5,4.09
61.8,4.13
62.1,4.17
62.4,4.26
62.6,4.37
62.9,4.49
63.2,4.59
63.5,4.71
63.8,4.84
64.1,5
64.4,5.17
64.6,5.34
64.9,5.52
65.2,5.71
65.4,5.94
65.8,6.17
66.1,6.39
66.3,6.62
66.6,6.9
66.8,7.14
67.1,7.39
67.4,7.67
67.7,7.95
68,8.23
68.3,8.52
68.6,8.79
68.8,9.07
69.1,9.33
69.3,9.55
69.6,9.78
69.9,10.05
70.2,10.21
70.5,10.52
70.8,10.65
71.1,10.85
71.3,10.99
71.6,11.14
71.8,11.27
72.1,11.41
72.4,11.54
72.7,11.64
72.9,11.74
73.3,11.82
73.6,11.87
73.8,11.94
74.1,11.98
74.3,12
74.6,12.02
74.9,12.07
75.2,12.12
75.4,12.2
75.7,12.26
76,12.29
76.3,12.27
76.6,12.29
76.8,12.27
77.1,12.35
77.4,12.42
77.7,12.49
77.9,12.6
78.3,12.63
78.5,12.69
78.8,12.79
79.1,12.91
79.3,13.02
