Numero,goccia,tempo,di,discesa,(-),e,salita,(+),distanza,(mm),d.d.p.(V),temp,(gradi)
12,-15.8,0.5,512,24
12,2.0,0.5,512,24
12,-17.7,0.5,512,24
12,2.1,0.5,512,24
12,-17.4,0.5,512,24
12,1.6,0.5,512,24
12,-15.0,0.5,512,24
13,-13.0,0.5,512,24
13,-12.0,0.5,512,24
13,-14.4,0.5,512,24
13,-14.4,0.5,512,24
13,3.2,0.5,512,24
13,-14.2,0.5,512,24
13,3.0,0.5,512,24
13,-14.2,0.5,512,24
13,2.8,0.5,512,24
13,-13.8,0.5,512,24
13,3.0,0.5,512,24
13,-13.0,0.5,512,24
13,3.0,0.5,512,24
13,-13.2,0.5,512,24
13,3.0,0.5,512,24
13,-12.4,0.5,512,24
13,2.8,0.5,512,24
13,-14.6,0.5,512,24
13,2.0,0.5,512,24
13,-14.2,0.5,512,24
13,2.0,0.5,512,24
13,-13.6,0.5,512,24
13,2.2,0.5,512,24
13,-15.4,0.5,512,24
13,2.1,0.5,512,24
13,-12.3,0.5,512,24
13,2.1,0.5,512,24
13,-13.7,0.5,512,24
13,2.1,0.5,512,24
13,-13.5,0.5,512,24
13,2.1,0.5,512,24
13,-13.8,0.5,512,24
13,2.1,0.5,512,24
13,-11.6,0.5,512,24
13,2.1,0.5,512,24
13,-12.9,0.5,512,24
13,2.1,0.5,512,24
13,-13.7,0.5,512,24
13,1.8,0.5,512,24
13,-12.6,0.5,512,24
13,1.8,0.5,512,24
13,-13.0,0.5,512,24
13,1.6,0.5,512,24
13,-12.5,0.5,512,24
13,1.7,0.5,512,24
13,-14.0,0.5,512,24
13,1.6,0.5,512,24
14,-14.2,1,513,24
14,-15.0,1,513,24
14,-15.0,1,513,24
14,3.9,1,513,24
14,-14.5,1,513,24
14,4.0,1,513,24
14,-15.0,1,513,24
14,3.8,1,513,24
14,-14.8,1,513,24
14,4.0,1,513,24
14,-15.5,1,513,24
14,3.9,1,513,24
14,-14.9,1,513,24
14,3.9,1,513,24
14,-15.4,1,513,24
14,3.9,1,513,24
14,4.0,1,513,24
14,-14.7,1,513,24
14,3.9,1,513,24
14,-14.8,1,513,24
14,2.8,1,513,24
14,-14.7,1,513,24
14,2.8,1,513,24
14,-14.9,1,513,24
14,2.9,1,513,24
14,-15.0,1,513,24
14,2.8,1,513,24
14,-14.8,1,513,24
14,2.9,1,513,24
14,-14.2,1,513,24
14,2.9,1,513,24
14,-14.8,1,513,24
14,2.8,1,513,24
14,-14.2,1,513,24
14,2.9,1,513,24
14,-13.7,1,513,24
14,2.9,1,513,24
14,-14.2,1,513,24
14,2.9,1,513,24
15,-32.8,1,513,24
15,-34.0,1,513,24
15,-36.0,1,513,24
15,7.0,1,513,24
15,-34.6,1,513,24
15,6.8,1,513,24
15,-33.8,1,513,24
15,-34.6,1,513,24
15,-32.0,1,513,24
15,6.8,1,513,24
16,-32.8,1,513,24
16,-34.0,1,513,24
16,-36.0,1,513,24
16,-34.6,1,513,24
16,-33.8,1,513,24
16,3.2,1,513,24
16,-34.6,1,513,24
16,4.2,1,513,24
16,-32.0,1,513,24
16,4.4,1,513,24
17,-17.5,0.5,513,24
17,-17.5,0.5,513,24
17,-16.5,0.5,513,24
17,1.6,0.5,513,24
