0.1,0.03
0.4,0.01
0.7,0.03
1,0.03
1.3,0.01
1.6,0.03
1.9,0.04
2.2,0.01
2.4,0.04
2.8,0.03
3,0.03
3.4,0.04
3.6,0.06
4,0.03
4.2,0.03
4.5,0.04
4.8,0.04
5.2,0.03
5.4,0.04
5.7,0.04
6,0.03
6.3,0.03
6.6,0.04
6.9,0.03
7.1,0.04
7.4,0.04
7.8,0.06
8.1,0.04
8.3,0.04
8.6,0.04
8.9,0.04
9.2,0.06
9.5,0.04
9.8,0.12
10,0.39
10.3,0.61
10.6,0.87
10.9,1.03
11.2,1.17
11.5,1.32
11.8,1.4
12.1,1.51
12.4,1.6
12.7,1.7
12.9,1.78
13.3,1.86
13.6,1.95
13.9,1.98
14.2,2.06
14.5,2.12
14.8,2.22
15,2.25
15.3,2.33
15.5,2.38
15.8,2.43
16.1,2.55
16.5,2.54
16.8,2.7
17.1,2.69
17.3,2.7
17.6,2.71
17.9,2.63
18.2,2.44
18.4,2.23
18.8,1.98
19.1,1.77
19.3,1.54
19.6,1.32
19.9,1.09
20.2,0.87
20.4,0.69
20.8,0.49
21,0.36
21.3,0.23
21.7,0.12
21.9,0.01
22.2,-0.03
22.5,-0.06
22.8,-0.07
23.1,-0.09
23.3,-0.09
23.7,-0.09
24,-0.1
24.2,-0.1
24.5,-0.1
24.8,-0.1
25,-0.12
25.4,-0.12
25.7,-0.1
26,-0.12
26.3,-0.12
26.5,-0.09
26.8,-0.04
27.1,0.36
27.4,0.77
27.7,1.11
27.9,1.3
28.3,1.54
28.5,1.74
28.8,2.02
29.1,2.23
29.4,2.48
29.7,2.67
30,2.88
30.2,2.98
30.5,3.18
30.8,3.31
31.1,3.46
31.3,3.62
31.7,3.72
31.9,3.84
32.3,4.09
32.5,4.11
32.8,4.37
33.1,4.32
33.3,4.44
33.7,4.51
34,4.65
34.2,4.72
34.5,4.75
34.8,4.74
35.1,4.71
35.4,4.59
35.6,4.35
36,4.17
36.3,4.04
36.5,3.83
36.7,3.58
37.1,3.36
37.3,3.12
37.6,2.87
37.9,2.65
38.2,2.46
38.5,2.27
38.8,2.04
39.1,1.78
39.4,1.6
39.6,1.43
40,1.17
40.2,0.97
40.5,0.77
40.8,0.6
41.1,0.41
41.3,0.24
41.6,0.07
41.9,-0.04
42.1,-0.07
42.5,-0.1
42.8,-0.1
43,-0.14
43.3,-0.12
43.6,-0.1
43.9,-0.04
44.2,0.1
44.5,0.23
44.7,0.28
45,0.42
45.3,0.63
45.5,0.85
45.8,1.09
46.1,1.33
46.4,1.5
46.7,1.7
47,1.92
47.2,2.15
47.5,2.37
47.8,2.65
48.1,2.81
48.4,3.12
48.7,3.29
49,3.46
49.2,3.73
49.5,3.93
49.8,4.13
50.1,4.35
50.4,4.56
50.6,4.79
50.9,5
51.2,5.19
51.5,5.4
51.8,5.52
52.1,5.63
52.4,5.68
52.6,5.76
52.9,5.8
53.2,5.82
53.4,5.82
53.8,5.79
54,5.76
54.3,5.71
54.6,5.59
54.9,5.57
55.1,5.43
55.4,5.31
55.7,5.19
55.9,5.07
56.2,4.95
56.6,4.82
56.8,4.63
57.1,4.44
57.4,4.26
57.6,4.09
57.9,3.9
58.2,3.67
58.5,3.46
58.8,3.24
59.1,3.06
59.3,2.85
59.6,2.65
59.9,2.49
60.1,2.43
60.4,2.42
60.8,2.34
60.9,2.27
61.3,2.19
61.6,2.1
61.8,2.02
62.1,2.04
62.4,2.15
62.6,2.17
62.9,2.22
63.2,2.33
63.4,2.27
63.8,2.46
64.1,2.43
64.3,2.54
64.6,2.67
64.9,2.81
65.2,2.92
65.4,3.1
65.8,3.24
66,3.42
66.3,3.66
66.6,3.87
66.8,4.05
67.1,4.26
67.4,4.51
67.6,4.75
67.9,5.03
68.3,5.25
68.4,5.5
68.8,5.76
69.1,6.03
69.3,6.24
69.6,6.53
69.9,6.69
70.1,6.9
70.4,7.16
70.7,7.37
70.9,7.53
71.3,7.71
71.6,7.86
71.8,8.01
72.1,8.19
72.4,8.31
72.6,8.45
72.9,8.55
73.2,8.67
73.4,8.71
73.7,8.85
74,8.87
74.2,8.89
74.6,8.96
74.8,8.97
75.1,8.97
75.4,8.96
75.7,8.96
75.9,8.89
76.2,8.87
76.4,8.84
76.7,8.87
77.1,8.84
77.3,8.84
77.5,8.84
77.9,8.73
78.1,8.71
78.4,8.84
78.7,8.63
78.9,8.87
79.2,8.69
79.3,8.67
